,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,department,odds,Emp_ID
1358,0.29,0.48,2,249,4,0,0,2,0,0.9716977,12608
1359,0.46,0.46,2,145,3,0,0,0,0,0.8558493,12609
1360,0.11,0.83,6,262,5,0,0,1,0,0.02489382,12610
1361,0.75,0.89,5,272,5,0,0,2,0,0.06085545,12611
1362,0.4,0.5,2,129,3,0,0,2,0,0.94298065,12612
1363,0.37,0.46,2,134,3,0,0,2,6,0.010200709,12613
1364,0.41,0.52,2,147,3,0,0,2,6,0.006221026,12614
1365,0.1,0.83,6,293,4,0,0,1,6,0.98659194,12615
1366,0.39,0.52,2,129,3,0,0,1,6,0.0016390085,12616
1367,0.4,0.45,2,140,3,0,0,1,0,0.00055116415,12617
1368,0.41,0.52,2,132,3,0,0,1,1,0.0034953654,12618
1369,0.11,0.89,6,284,4,0,0,1,1,0.018125892,12619
1370,0.74,0.99,5,263,5,0,0,1,1,0.97196865,12620
1371,0.42,0.46,2,143,3,0,0,1,1,0.085993856,12621
1372,0.88,0.88,4,265,5,0,0,1,1,0.0073343515,12622
1373,0.37,0.53,2,147,3,0,0,1,1,0.9955449,12623
1374,0.78,0.81,4,253,5,0,0,1,5,0.98319644,12624
1375,0.46,0.5,2,141,3,0,0,1,7,0.020033598,12625
1376,0.74,1.0,5,222,6,0,0,1,2,0.9874892,12626
1377,0.11,0.86,6,273,4,1,0,1,8,0.66484964,12627
1378,0.8,0.87,5,240,6,0,0,1,9,0.0021105409,12628
1379,0.37,0.48,2,154,3,0,0,1,4,0.96814597,12629
1380,0.87,0.92,4,253,6,0,0,1,5,0.24286932,12630
1381,0.9,0.84,5,221,5,0,0,1,5,0.0066990256,12631
1382,0.1,0.88,6,263,4,0,0,1,5,0.00012618303,12632
1383,0.43,0.46,2,145,3,0,0,1,7,0.0066302717,12633
1384,0.11,0.91,6,279,4,0,0,1,7,0.02806434,12634
1385,0.4,0.46,2,146,3,0,0,1,7,0.045655876,12635
1386,0.09,0.93,7,270,4,0,0,2,7,0.9978603,12636
1387,0.4,0.5,2,135,3,0,0,2,7,0.9871694,12637
1388,0.14,0.7,5,236,3,0,0,2,7,0.9929237,12638
1389,0.4,0.49,2,151,3,0,0,2,7,0.00025627017,12639
1390,0.11,0.79,6,244,4,1,0,2,7,0.010207266,12640
1391,0.72,1.0,4,169,3,0,0,2,7,0.0047807097,12641
1392,0.39,0.57,2,157,3,0,0,2,7,0.9777557,12642
1393,0.82,0.93,4,246,5,0,0,2,7,0.0031390786,12643
1394,0.41,0.52,2,142,3,0,0,2,7,0.009796739,12644
1395,0.45,0.51,2,156,3,0,0,2,7,0.002903998,12645
1396,0.2,0.7,6,281,5,0,0,2,7,0.8663326,12646
1397,0.43,0.53,2,146,3,0,0,2,7,0.9082464,12647
1398,0.39,0.55,2,156,3,0,0,0,7,0.0033884346,12648
1399,0.11,0.86,6,299,4,1,0,1,7,0.9304881,12649
1400,0.45,0.47,2,136,3,0,0,2,7,0.99270463,12650
1401,0.11,0.87,6,272,4,0,0,2,7,0.060566157,12651
1402,0.84,0.86,5,240,5,0,0,2,2,0.97287065,12652
1403,0.86,0.96,5,245,6,0,0,2,2,0.9570146,12653
1404,0.79,0.93,5,269,5,0,0,1,2,0.00025463104,12654
1405,0.39,0.57,2,130,3,0,0,1,3,0.010171235,12655
1406,0.15,0.62,4,257,3,0,0,1,3,0.0008818507,12656
1407,0.81,1.0,4,241,5,0,0,1,3,0.0031827688,12657
1408,0.39,0.53,2,136,3,0,0,1,3,0.0145652,12658
1409,0.92,0.94,4,219,5,0,0,1,9,0.0012362897,12659
1410,0.9,0.98,5,271,5,0,0,1,9,0.0049403906,12660
1411,0.32,0.6,2,280,4,0,0,1,9,0.029370993,12661
1412,0.46,0.46,2,140,3,0,0,1,9,0.0013782382,12662
1413,0.83,0.98,4,254,5,0,0,1,9,0.00019404292,12663
1414,0.39,0.47,2,131,3,0,0,1,9,0.0018310845,12664
1415,0.2,0.9,6,138,3,0,0,1,9,0.99410784,12665
1416,0.11,0.85,6,295,4,0,0,1,9,0.003073305,12666
1417,0.11,0.96,6,301,5,0,0,1,9,0.004527241,12667
1418,0.1,0.95,7,296,4,0,0,1,9,0.069132626,12668
1419,0.75,0.87,5,246,5,0,0,1,9,0.002973467,12669
1420,0.44,0.57,2,145,3,0,0,1,8,0.028847396,12670
1421,0.86,0.93,5,241,5,1,0,1,8,0.94987226,12671
1422,0.1,0.82,6,269,4,0,0,1,8,0.0002232492,12672
1423,0.39,0.49,2,146,3,0,0,1,8,0.0033251941,12673
1424,0.45,0.48,2,149,3,0,0,1,8,0.9831964,12674
1425,0.1,0.94,7,287,4,0,0,2,8,0.020905972,12675
1426,0.36,0.55,2,138,3,0,0,2,8,0.014339268,12676
1427,0.57,0.61,4,158,5,0,0,2,8,0.10397777,12677
1428,0.09,0.87,6,266,4,0,0,2,8,0.061015636,12678
1429,0.87,0.91,4,255,5,0,0,2,8,7.53818e-05,12679
1430,0.43,0.52,2,156,3,0,0,2,8,0.0021665096,12680
1431,0.36,0.5,2,147,3,0,0,2,9,0.011619866,12681
1432,0.91,0.99,5,265,5,1,0,2,9,0.0036192238,12682
1433,0.41,0.48,2,136,3,0,0,2,9,0.007384151,12683
1434,0.37,0.52,2,140,3,0,0,2,4,0.013274938,12684
1435,0.43,0.45,2,146,3,0,0,2,0,0.009682298,12685
1436,0.43,0.57,2,142,3,0,0,2,0,0.0009251833,12686
1437,0.4,0.53,2,155,3,0,0,0,0,0.00048023462,12687
1438,0.1,0.89,7,285,4,0,0,1,0,0.87970465,12688
1439,0.76,0.99,4,253,5,1,0,2,0,0.025178462,12689
1440,0.82,0.93,4,248,5,0,0,2,6,0.0017984807,12690
1441,0.11,0.83,7,255,5,0,0,2,6,0.937029,12691
1442,0.43,0.52,2,154,3,1,0,2,6,0.029859334,12692
1443,0.11,0.88,7,305,4,0,0,1,6,0.6649534,12693
1444,0.41,0.48,2,141,3,0,0,1,0,0.009480298,12694
1445,0.73,0.87,5,252,5,0,0,1,1,0.015955389,12695
1446,0.37,0.57,2,157,3,0,0,1,1,0.012621552,12696
1447,0.11,0.89,6,250,4,0,0,1,1,0.99245477,12697
1448,0.46,0.52,2,131,3,0,0,1,1,0.0073343217,12698
1449,0.41,0.5,2,149,3,0,0,1,1,0.02731952,12699
1450,0.78,0.78,4,260,5,0,0,1,1,8.073385e-05,12700
1451,0.78,0.86,5,260,6,0,0,1,5,0.0060151815,12701
1452,0.72,0.86,5,251,5,0,0,1,7,0.0024134517,12702
1453,0.63,0.83,6,242,5,0,0,1,2,4.747746e-05,12703
1454,0.55,1.0,6,136,3,0,0,1,8,0.0004181862,12704
1455,0.45,0.55,2,155,3,0,0,1,9,0.00048708916,12705
1456,0.39,0.51,2,155,3,0,0,1,4,0.015137464,12706
1457,0.1,0.81,6,248,4,0,0,1,5,0.0345082,12707
1458,0.4,0.5,2,136,3,0,0,1,5,0.4210011,12708
1459,0.39,0.54,2,133,3,0,0,1,5,0.000764668,12709
1460,0.78,0.45,4,128,2,0,0,1,7,0.02297932,12710
1461,0.42,0.53,2,142,3,0,0,1,7,0.95526564,12711
1462,0.39,0.54,2,149,3,0,0,1,7,0.03275743,12712
1463,0.46,0.57,2,145,3,0,0,1,7,0.9660575,12713
1464,0.1,0.92,6,279,4,0,0,2,7,0.10481495,12714
1465,0.45,0.47,2,146,3,0,0,2,7,0.031753242,12715
1466,0.1,0.83,6,264,4,1,0,2,7,0.0027948618,12716
1467,0.1,0.89,7,272,4,0,0,2,7,0.0012180805,12717
1468,0.78,0.86,5,256,5,0,0,2,7,0.025578856,12718
1469,0.4,0.65,2,296,5,0,0,2,7,0.9625382,12719
1470,0.45,0.51,2,155,3,1,0,2,7,0.0073400736,12720
1471,0.39,0.56,2,130,3,0,0,2,7,0.0025838614,12721
1472,0.43,0.48,2,157,3,0,0,2,7,0.000548929,12722
1473,0.09,0.96,6,245,4,0,0,2,7,0.933022,12723
1474,0.79,0.86,5,226,5,0,0,2,7,0.0004916787,12724
1475,0.44,0.47,2,156,3,1,0,2,7,0.002306968,12725
1476,0.79,0.95,5,228,5,0,0,0,7,0.028661937,12726
1477,0.38,0.46,2,155,3,0,0,1,7,0.0063871145,12727
1478,0.36,0.56,2,159,3,0,0,2,7,0.9430568,12728
1479,0.39,0.57,2,142,3,0,0,2,2,0.021938354,12729
1480,0.09,0.93,6,271,4,0,0,2,2,0.01745233,12730
1481,0.16,0.65,4,277,5,0,0,2,2,0.99502295,12731
1482,0.09,0.77,6,310,4,0,0,1,3,0.9561137,12732
1483,0.11,0.87,6,254,4,0,0,1,3,0.9719304,12733
1484,0.44,0.56,2,142,3,0,0,1,3,0.013201833,12734
1485,0.11,0.88,7,253,4,0,0,1,3,0.0023195148,12735
1486,0.11,0.97,6,260,4,0,0,1,9,0.9820493,12736
1487,0.45,0.52,2,147,3,0,0,1,9,0.022376537,12737
1488,0.1,0.96,7,288,4,0,0,1,9,0.9962622,12738
1489,0.4,0.46,2,160,3,0,0,1,9,0.9162763,12739
1490,0.38,0.55,2,130,3,0,0,1,9,0.0021701455,12740
1491,0.39,0.56,2,133,3,0,0,1,9,0.014508247,12741
1492,0.38,0.55,2,160,3,0,0,1,9,0.00094115734,12742
1493,0.38,0.45,2,151,3,0,0,1,9,0.013387531,12743
1494,0.17,0.75,3,188,4,0,0,1,9,0.0035007298,12744
1495,0.79,0.84,5,247,5,0,0,1,9,0.9846587,12745
1496,0.1,0.85,7,259,4,0,0,1,9,0.026465446,12746
1497,0.37,0.48,2,129,3,0,0,1,8,0.0035874546,12747
1498,0.42,0.49,2,152,3,0,0,1,8,0.012221396,12748
1499,0.44,0.48,2,128,3,0,0,1,8,0.024790615,12749
1500,0.11,0.83,6,253,4,0,0,1,8,0.007866979,12750
1501,0.39,0.48,2,151,3,0,0,1,8,0.99578553,12751
1502,0.1,0.83,5,271,5,0,0,1,8,3.103497e-05,12752
1503,0.4,0.46,2,155,3,0,0,2,8,0.00012261957,12753
1504,0.86,0.91,5,245,5,0,0,2,8,0.95191765,12754
1505,0.37,0.46,2,157,3,0,0,2,8,0.006342411,12755
1506,0.4,0.51,2,160,3,0,0,2,8,0.00017100573,12756
1507,0.43,0.48,2,149,3,0,0,2,8,0.73865676,12757
1508,0.88,0.88,5,248,5,0,0,2,9,0.00020709634,12758
1509,0.44,0.52,2,128,3,0,0,2,9,0.0057026744,12759
1510,0.87,1.0,4,224,5,0,0,2,9,0.016652465,12760
1511,0.4,0.46,2,156,3,0,0,2,4,0.005489558,12761
1512,0.45,0.52,2,143,3,0,0,2,0,0.04273081,12762
1513,0.84,0.93,4,250,5,0,0,2,0,0.0080451965,12763
1514,0.1,0.68,3,179,3,0,0,2,0,0.94984645,12764
1515,0.72,0.99,5,257,5,0,0,0,0,0.00241673,12765
1516,0.4,0.5,2,127,3,0,0,1,0,0.9934392,12766
1517,0.45,0.5,2,145,3,0,0,2,6,0.92339504,12767
1518,0.89,0.98,5,274,5,0,0,2,6,0.03983292,12768
1519,0.4,0.55,2,131,3,0,0,2,6,0.972229,12769
1520,0.38,0.53,2,136,3,0,0,2,6,0.023273319,12770
1521,0.38,0.47,2,140,3,1,0,1,0,0.0017909706,12771
1522,0.1,0.82,7,265,4,0,0,1,1,0.0068312585,12772
1523,0.42,0.48,2,148,3,1,0,1,1,0.0189538,12773
1524,0.74,0.86,5,262,5,0,0,1,1,0.89498377,12774
1525,0.1,0.8,6,261,4,0,0,1,1,0.008271158,12775
1526,0.82,0.9,5,248,5,0,0,1,1,0.010135919,12776
1527,0.38,0.55,2,131,3,0,0,1,5,0.0014374852,12777
1528,0.41,0.56,2,160,3,0,0,1,7,0.0010482967,12778
1529,0.4,0.47,2,152,3,0,0,1,2,0.99168694,12779
1530,0.83,0.98,4,249,5,0,0,1,8,0.120924264,12780
1531,0.36,0.57,2,144,3,0,0,1,9,0.0010697246,12781
1532,0.75,0.98,4,245,5,0,0,1,4,0.98759264,12782
1533,0.44,0.53,2,146,3,0,0,1,5,0.047537565,12783
1534,0.1,0.94,6,297,5,0,0,1,5,0.9990103,12784
1535,0.39,0.52,2,148,3,1,0,1,5,0.0023167133,12785
1536,0.09,0.84,7,260,4,0,0,1,7,0.007267177,12786
1537,0.4,0.57,2,152,3,0,0,1,7,0.019930989,12787
1538,0.41,0.54,2,135,3,0,0,1,7,0.17139983,12788
1539,0.83,0.92,4,235,5,0,0,1,7,0.0015315711,12789
1540,0.42,0.47,2,145,3,0,0,1,7,0.0002462864,12790
1541,0.61,0.46,5,220,4,0,0,1,7,0.0003362894,12791
1542,0.44,0.52,2,128,3,0,0,2,7,0.025739044,12792
1543,0.77,0.81,5,237,5,0,0,2,7,0.04777631,12793
1544,0.81,0.95,4,275,5,0,0,2,7,0.99659926,12794
1545,0.1,0.78,6,310,4,0,0,2,7,0.011299282,12795
1546,0.73,0.84,5,251,6,0,0,2,7,0.98238647,12796
1547,0.09,0.83,6,250,4,0,0,2,7,0.00911966,12797
1548,0.9,0.99,4,259,6,0,0,2,7,0.0010605156,12798
1549,0.88,1.0,4,259,5,0,0,2,7,0.025806427,12799
1550,0.09,0.87,7,305,4,0,0,2,7,0.0017344654,12800
1551,0.4,0.56,2,130,3,1,0,2,7,0.039019614,12801
1552,0.17,0.55,6,250,5,0,0,2,7,0.0076348484,12802
1553,0.82,0.82,5,220,6,0,0,2,7,0.3953106,12803
1554,0.9,0.83,4,266,5,0,0,0,7,0.11956164,12804
1555,0.83,0.92,4,255,5,0,0,1,2,0.9856582,12805
1556,0.44,0.5,2,154,3,0,0,2,2,0.9900542,12806
1557,0.5,0.85,4,138,3,0,0,2,2,0.9797034,12807
1558,0.14,0.61,6,291,5,0,0,2,3,1.790437e-05,12808
1559,0.77,0.82,4,217,5,0,0,2,3,0.92773294,12809
1560,0.09,0.83,6,286,4,0,0,1,3,0.034344643,12810
1561,0.11,0.88,6,290,4,0,0,1,3,0.88187057,12811
1562,0.44,0.57,2,148,3,0,0,1,9,0.047683805,12812
1563,0.43,0.52,2,146,3,0,0,1,9,0.9921783,12813
1564,0.12,0.8,5,136,2,0,0,1,9,0.00043281913,12814
1565,0.1,0.86,7,261,5,0,0,1,9,0.04379213,12815
1566,0.1,0.96,6,274,4,0,0,1,9,0.0004875362,12816
1567,0.4,0.48,2,132,3,0,0,1,9,0.05592066,12817
1568,0.41,0.47,2,145,3,0,0,1,9,0.989293,12818
1569,0.37,0.48,2,153,3,0,0,1,9,5.5143562e-05,12819
1570,0.4,0.48,2,139,3,0,0,1,9,0.98647046,12820
1571,0.74,0.96,4,231,5,0,0,1,9,0.9823743,12821
1572,0.39,0.48,2,154,3,0,0,1,9,0.022055387,12822
1573,0.11,0.9,5,307,4,0,0,1,8,0.064064205,12823
1574,0.36,0.51,2,129,3,0,0,1,8,0.93510413,12824
1575,0.8,0.83,5,275,5,0,0,1,8,0.013594031,12825
1576,0.6,0.85,3,250,2,0,0,1,8,0.9777557,12826
1577,0.36,0.54,2,158,3,0,0,1,8,0.027312428,12827
1578,0.1,0.96,6,310,5,0,0,1,8,0.91865104,12828
1579,0.65,0.86,2,181,2,0,0,1,8,0.97117484,12829
1580,0.49,0.73,4,244,3,0,0,1,8,0.0014607906,12830
1581,0.73,0.96,5,256,6,1,0,2,8,0.0040031374,12831
1582,0.11,0.8,6,259,5,0,0,2,8,0.0010325909,12832
1583,0.73,0.91,4,247,5,0,0,2,8,0.0073664784,12833
1584,0.43,0.46,2,129,3,0,0,2,9,0.028634727,12834
1585,0.73,0.93,5,229,5,0,0,2,9,0.00052779913,12835
1586,0.76,0.85,5,236,6,0,0,2,9,0.025464326,12836
1587,0.09,0.96,6,281,4,0,0,2,4,4.0437648e-05,12837
1588,0.9,0.81,5,264,5,0,0,2,0,0.019659132,12838
1589,0.1,0.81,6,308,4,0,0,2,0,0.0026696026,12839
1590,0.43,0.48,2,147,3,0,0,2,0,0.0016248524,12840
1591,0.41,0.55,2,159,3,0,0,2,0,0.0013980865,12841
1592,0.41,0.57,2,154,3,0,0,2,0,0.7345497,12842
1593,0.1,0.87,6,307,4,0,0,0,6,0.0021923482,12843
1594,0.4,0.46,2,132,3,0,0,1,6,0.19150832,12844
1595,0.4,0.53,2,152,3,0,0,2,6,0.07755378,12845
1596,0.36,0.48,5,310,3,0,0,2,6,0.03483653,12846
1597,0.83,0.95,5,230,5,0,0,2,0,0.9936608,12847
1598,0.83,0.94,5,273,5,0,0,2,1,0.009241849,12848
1599,0.41,0.51,2,144,3,0,0,1,1,0.8322179,12849
1600,0.11,0.93,7,296,4,0,0,1,1,0.00059846044,12850
1601,0.68,0.62,5,198,5,1,0,1,1,0.020881325,12851
1602,0.43,0.53,2,157,3,0,0,1,1,0.0018853247,12852
1603,0.44,0.51,2,145,3,0,0,1,5,0.02104786,12853
1604,0.87,0.94,5,219,5,0,0,1,5,0.012327343,12854
1605,0.43,0.54,2,153,3,0,0,1,7,0.0020317435,12855
1606,0.89,0.48,3,178,5,0,0,1,2,0.9352021,12856
1607,0.83,0.88,5,239,5,0,0,1,8,0.0013321042,12857
1608,0.11,0.87,6,278,5,0,0,1,9,0.87233603,12858
1609,0.85,1.0,6,260,3,1,0,1,4,2.0135514e-05,12859
1610,0.89,0.97,4,264,5,0,0,1,5,0.0012370944,12860
1611,0.09,0.92,7,301,4,0,0,1,5,0.9786111,12861
1612,0.43,0.55,4,134,3,0,0,1,5,0.90252733,12862
1613,0.42,0.46,2,147,3,0,0,1,7,0.99508333,12863
1614,0.43,0.54,2,130,3,0,0,1,7,0.96169186,12864
1615,0.1,0.93,6,307,4,0,0,1,7,0.36714888,12865
1616,0.37,0.46,2,156,3,0,0,1,7,0.035524428,12866
1617,0.76,0.98,4,237,5,0,0,1,7,0.040196627,12867
1618,0.88,0.89,4,254,5,0,0,1,7,0.018464118,12868
1619,0.39,0.48,2,151,3,0,0,1,7,0.0005211234,12869
1620,0.45,0.54,2,131,3,0,0,2,7,0.05256787,12870
1621,0.91,0.95,5,241,5,0,0,2,7,0.011499971,12871
1622,0.86,0.85,5,267,5,0,0,2,7,0.006748557,12872
1623,0.39,0.53,2,153,3,0,0,2,7,0.028813928,12873
1624,0.89,1.0,4,217,5,0,0,2,7,0.9424309,12874
1625,0.11,0.86,6,254,4,0,0,2,7,0.00020906329,12875
1626,0.1,0.87,6,265,5,0,0,2,7,0.21992546,12876
1627,0.38,0.57,2,146,3,0,0,2,7,0.001376301,12877
1628,0.4,0.54,2,156,3,0,0,2,7,0.14962536,12878
1629,0.86,0.97,5,269,5,0,0,2,7,0.019662231,12879
1630,0.1,0.86,6,288,4,0,0,2,7,0.008836508,12880
1631,0.1,0.85,6,283,4,0,0,2,7,0.00044438243,12881
1632,0.42,0.5,2,128,3,0,0,0,2,0.0037339628,12882
1633,0.36,0.46,2,130,3,0,0,1,2,0.0026189983,12883
1634,0.39,0.48,2,127,3,0,0,2,2,0.10649103,12884
1635,0.43,0.47,2,137,3,0,0,2,3,0.0006830096,12885
1636,0.36,0.49,2,133,3,0,0,2,3,0.0071250796,12886
1637,0.09,0.91,6,275,4,0,0,2,3,0.024109751,12887
1638,0.42,0.55,2,146,3,0,0,1,3,0.9960324,12888
1639,0.42,0.46,2,135,3,0,0,1,9,0.0015470088,12889
1640,0.91,0.89,5,217,5,0,0,1,9,0.0019686818,12890
1641,0.41,0.56,2,154,3,0,0,1,9,0.0014472008,12891
1642,0.11,0.78,6,247,4,0,0,1,9,0.03293553,12892
1643,0.09,0.83,6,295,5,0,0,1,9,0.029674739,12893
1644,0.83,1.0,5,224,5,0,0,1,9,0.0037311316,12894
1645,0.11,0.78,6,281,4,0,0,1,9,0.015572727,12895
1646,0.1,0.93,7,258,4,0,0,1,9,0.02003041,12896
1647,0.42,0.55,2,150,3,0,0,1,9,0.0025097728,12897
1648,0.1,0.97,7,282,4,0,0,1,9,0.0062105656,12898
1649,0.38,0.51,2,138,3,0,0,1,9,0.020013988,12899
1650,0.77,0.98,4,238,6,0,0,1,8,0.28873894,12900
1651,0.11,0.85,7,244,4,0,0,1,8,4.7863796e-05,12901
1652,0.87,0.97,5,250,6,0,0,1,8,0.006049186,12902
1653,0.1,0.88,7,282,4,0,0,1,8,0.0012722611,12903
1654,0.1,0.89,7,253,4,0,0,1,8,0.9582139,12904
1655,0.09,0.9,6,256,4,0,0,1,8,0.0047626495,12905
1656,0.84,0.85,5,260,5,0,0,1,8,0.03107673,12906
1657,0.11,0.86,6,245,4,0,0,1,8,0.005283743,12907
1658,0.81,0.97,5,230,5,0,0,1,8,0.0006122887,12908
1659,0.77,0.85,5,276,5,0,0,2,8,0.016091079,12909
1660,0.42,0.47,2,137,3,0,0,2,8,0.0037470162,12910
1661,0.36,0.56,2,140,3,0,0,2,9,0.07133499,12911
1662,0.81,0.83,5,269,6,0,0,2,9,0.9947604,12912
1663,0.37,0.46,2,130,3,1,0,2,9,0.015625715,12913
1664,0.1,0.96,6,264,4,0,0,2,4,0.009071201,12914
1665,0.14,0.55,6,175,5,0,0,2,0,0.061581403,12915
1666,0.41,0.51,2,159,3,0,0,2,0,0.007003516,12916
1667,0.44,0.55,2,128,3,0,1,2,0,0.99699974,12917
1668,0.82,0.94,5,232,5,1,0,2,0,0.98566407,12918
1669,0.67,0.54,3,166,5,0,0,2,0,0.018003106,12919
1670,0.44,0.57,2,141,3,0,0,2,6,0.001031369,12920
1671,0.42,0.54,2,143,3,0,0,0,6,0.009726316,12921
1672,0.84,0.83,4,239,5,0,0,1,6,0.040830314,12922
1673,0.86,1.0,4,232,5,0,0,2,6,0.9938887,12923
1674,0.56,0.86,5,252,2,0,0,2,0,0.0052336156,12924
1675,0.09,0.93,6,255,4,0,0,2,1,0.008144498,12925
1676,0.1,0.81,7,270,4,0,0,2,1,0.007063329,12926
1677,0.39,0.54,2,149,3,0,0,1,1,0.09839231,12927
1678,0.75,0.89,5,276,5,0,0,1,1,0.009044647,12928
1679,0.43,0.55,2,159,3,0,0,1,1,0.005978197,12929
1680,0.09,0.96,7,274,5,0,0,1,5,0.0015660822,12930
1681,0.83,0.94,4,264,5,0,0,1,7,0.00017017126,12931
1682,0.59,1.0,3,156,4,0,0,1,2,0.04990849,12932
1683,0.44,0.54,2,135,3,0,0,1,8,0.03308338,12933
1684,0.38,0.49,2,128,3,0,0,1,9,0.9677769,12934
1685,0.76,0.98,5,242,5,0,0,1,4,0.0012361407,12935
1686,0.22,0.86,4,293,3,0,0,1,5,0.96908987,12936
1687,0.4,0.46,2,141,3,0,0,1,5,0.010479093,12937
1688,0.41,0.48,2,155,3,0,0,1,5,0.025606692,12938
1689,0.38,0.51,2,141,3,0,0,1,7,0.039807796,12939
1690,0.45,0.68,4,212,4,1,0,1,7,0.00014221668,12940
1691,0.39,0.56,2,160,3,0,0,1,7,0.056274563,12941
1692,0.45,0.47,2,150,3,0,0,1,7,0.028559804,12942
1693,0.42,0.53,2,132,3,1,0,1,7,0.94865346,12943
1694,0.1,0.87,6,248,4,0,0,1,7,0.018261015,12944
1695,0.78,0.96,5,272,5,0,0,1,7,0.98739296,12945
1696,0.39,0.56,2,160,3,0,0,1,7,0.001047343,12946
1697,0.1,0.87,7,299,4,0,0,1,7,0.97237515,12947
1698,0.1,0.8,6,292,4,0,0,2,7,0.0005518496,12948
1699,0.43,0.46,2,126,3,0,0,2,7,0.017331183,12949
1700,0.38,0.45,2,132,3,0,0,2,7,0.9808504,12950
1701,0.09,0.77,6,282,5,0,0,2,7,0.1610418,12951
1702,0.39,0.53,2,141,3,0,0,2,7,3.5603339e-06,12952
1703,0.73,0.99,6,206,5,0,0,2,7,0.0075629354,12953
1704,0.38,0.49,2,140,3,0,0,2,7,0.9922217,12954
1705,0.1,0.91,6,255,4,0,0,2,7,0.9527266,12955
1706,0.41,0.54,2,133,3,0,0,2,7,0.03743735,12956
1707,0.43,0.51,2,131,3,0,0,2,7,0.022260785,12957
1708,0.79,0.96,4,257,5,0,0,2,2,0.0009203255,12958
1709,0.1,0.81,6,269,4,0,0,2,2,0.0005636215,12959
1710,0.11,0.97,6,254,4,0,0,0,2,0.01603496,12960
1711,0.42,0.5,2,143,3,0,0,1,3,0.0020782948,12961
1712,0.36,0.51,2,157,3,0,0,2,3,0.96879673,12962
1713,0.63,0.93,5,163,3,0,0,2,3,0.54940456,12963
1714,0.41,0.56,2,133,3,0,0,2,3,0.0093872845,12964
1715,0.36,0.46,2,157,3,0,0,2,9,0.014922261,12965
1716,0.1,0.9,6,301,5,0,0,1,9,0.0014930665,12966
1717,0.11,0.96,6,310,4,0,0,1,9,0.91415834,12967
1718,0.44,0.54,2,133,3,0,0,1,9,0.0042647123,12968
1719,0.77,0.96,5,249,6,0,0,1,9,0.002954036,12969
1720,0.91,1.0,4,251,6,0,0,1,9,0.9919334,12970
1721,0.26,0.46,2,242,3,0,0,1,9,0.18704334,12971
1722,0.81,0.93,5,265,6,0,0,1,9,0.0014146566,12972
1723,0.11,0.87,6,280,4,0,0,1,9,0.012978077,12973
1724,0.92,0.89,4,241,5,0,0,1,9,0.025371552,12974
1725,0.1,0.86,5,253,4,0,0,1,9,0.96169186,12975
1726,0.45,0.51,2,137,3,0,0,1,8,0.22424841,12976
1727,0.11,0.94,6,266,4,0,0,1,8,0.0050990283,12977
1728,0.23,0.7,5,168,4,0,0,1,8,0.021077454,12978
1729,0.86,0.95,4,270,5,0,0,1,8,0.009895295,12979
1730,0.44,0.55,2,141,3,0,0,1,8,0.009425312,12980
1731,0.41,0.56,2,133,3,0,0,1,8,0.020028919,12981
1732,0.84,0.97,5,256,5,0,0,1,8,0.98533785,12982
1733,0.42,0.52,2,160,3,0,0,1,8,0.0007054508,12983
1734,0.11,0.88,7,275,4,0,0,1,8,0.028409272,12984
1735,0.38,0.46,2,160,3,0,0,1,8,0.024429083,12985
1736,0.11,0.96,7,244,4,0,0,1,8,0.008868009,12986
1737,0.1,0.83,6,271,4,0,0,2,9,0.1036661,12987
1738,0.86,0.88,5,268,5,0,0,2,9,0.0011770427,12988
1739,0.91,1.0,4,253,5,1,0,2,9,0.00018399954,12989
1740,0.37,0.53,2,140,3,0,0,2,4,0.02307722,12990
1741,0.46,0.5,2,146,3,0,0,2,0,0.71788394,12991
1742,0.1,0.89,6,259,5,0,0,2,0,0.0031397045,12992
1743,0.37,0.46,2,127,3,0,0,2,0,0.00029841065,12993
1744,0.4,0.48,2,161,3,0,0,2,0,0.009616435,12994
1745,0.09,0.78,6,260,4,0,0,2,0,0.039806694,12995
1746,0.11,0.89,6,272,4,0,0,2,6,0.011458427,12996
1747,0.39,0.48,2,159,3,0,0,2,6,0.030029744,12997
1748,0.89,0.96,4,219,6,0,0,2,6,0.0013317764,12998
1749,0.09,0.91,6,243,4,0,0,0,6,0.87543,12999
1750,0.88,0.97,4,255,5,1,0,1,0,0.07842666,13000
1751,0.11,0.9,7,245,4,0,0,2,1,0.00019136071,13001
1752,0.1,0.95,6,264,5,0,0,2,1,0.0006058812,13002
1753,0.91,1.0,4,245,6,0,0,2,1,0.96352166,13003
1754,0.44,0.52,2,137,3,0,0,2,1,6.236582e-05,13004
1755,0.63,0.76,2,157,4,0,0,1,1,0.004800856,13005
1756,0.1,0.87,7,247,4,0,0,1,5,0.32745785,13006
1757,0.36,0.51,2,144,3,0,0,1,7,0.0013674498,13007
1758,0.45,0.51,2,149,3,0,0,1,2,0.00016224384,13008
1759,0.73,1.0,5,253,6,0,0,1,8,0.40514475,13009
1760,0.37,0.55,2,140,3,0,0,1,9,0.024988353,13010
1761,0.09,0.85,7,307,4,0,0,1,4,0.010779709,13011
1762,0.41,0.71,3,205,4,0,0,1,5,0.011324972,13012
